Geo Point;id_ref_zdl;codeunique;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.9377360634,2.1570864951;43191;140.0;SARTROUVILLE;SARTROUVILLE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638249.7656;6871192.1379
48.8758906819,2.34412603046;42414;107049.0;CADET;Cadet;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651894.4424;6864185.1221
48.9706650465,2.07773176596;47908;127.0;ACHERES-VILLE;ACHERES VILLE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632479.4116;6874918.7323
48.8404866526,2.35173948717;42461;107073.0;CENSIER-DAUBENTON;Censier-Daubenton;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652420.525;6860243.8862
49.0074232989,2.19761980711;43166;230.0;MONTIGNY-BEAUCHAMP;MONTIGNY-BEAUCHAMP;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641297.8014;6878910.5016
48.8358634878,2.35258892287;43737;107075.0;LES GOBELINS;Les Gobelins;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652478.6537;6859729.3276
48.975858754,2.64240630231;43164;34.0;MITRY-CLAYE;MITRY-CLAYE;A02175 / A01857;C01738 / C01743;LIGNE K / RER B;Train / RER;1;1;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;SNCF;1;1;673822.1592;6875161.2649
48.8264260109,2.35724565076;58740;107079.0;TOLBIAC;Tolbiac;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652811.918;6858677.1935
48.9531483885,2.60313531057;46725;8.0;VILLEPARISIS-MITRY-LE-NEUF;VILLEPARISIS-MITRY-LE-NEUF;A01857;C01743;RER B;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;670934.6347;6872649.5014
48.8101299573,2.36226338713;43643;107095.0;LE KREMLIN-BICETRE;Le Kremlin-Bicêtre;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653165.655;6856862.2879
48.930934183,2.51504966242;411283;1401.0;ROUGEMONT-CHANTELOUP;Rougemont-Chanteloup;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;664468.3672;6870215.2679
48.8546821569,2.3060974037;42885;108031.0;ECOLE MILITAIRE;École Militaire;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649084.5508;6861850.7519
48.9637554269,2.37210313434;43179;415.0;PIERREFITTE-STAINS;PIERREFITTE STAINS;A01842 / A02225;C01728 / C01999;RER D / T11;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;654024.0935;6873938.8175
48.8577254129,2.31056596095;43409;108033.0;LA TOUR MAUBOURG;La Tour Maubourg;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649415.3796;6862186.2617
48.8941683862,2.31559921918;44514;442.0;PORTE DE CLICHY;PORTE DE CLICHY;A01840 / A01546 / A01757;C01727 / C01383 / C01679;RER C / M13 / T3B;RER / Metro / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;649819.7896;6866235.2447
48.837117007,2.40233316592;44140;108071.0;MICHEL BIZOT;Michel Bizot;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656130.969;6859839.9191
48.9078684796,2.54638039943;477287;526.0;Clichy-sous-Bois Mairie;Clichy-sous-Bois Mairie;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;666749.1655;6867636.7295
48.7967407666,2.44943317569;45712;108087.0;CRETEIL-L'ECHAT (HOPITAL MONDOR);Créteil-L'Échat;A01541;C01378;M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;659556.7711;6855325.4146
48.9047388447,2.54792137401;43043;527.0;Romain Rolland;Romain Rolland;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;666860.127;6867288.0719
48.8525040906,2.26817674944;43423;109035.0;JASMIN;Jasmin;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646299.9369;6861633.6924
48.9009196807,2.55606902658;477284;529.0;Notre-Dame des Anges;Notre-Dame des Anges;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;667455.0012;6866860.0001
48.4273625842,2.1452465929;47115;191.0;SAINT-MARTIN-D'ETAMPES;SAINT-MARTIN-D'ÉTAMPES;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;SNCF;1;1;636768.2154;6814462.2274
48.533732834,2.00877181523;43121;202.0;DOURDAN;DOURDAN;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626821.1897;6826403.4096
48.6055558264,2.46245649414;45759;206.0;ESSONNES-ROBINSON;ESSONNES ROBINSON;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;660368.7154;6834063.3879
48.570596856,2.43209852691;47899;211.0;MENNECY;MENNECY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;658102.6109;6830192.7876
48.4849573763,2.35185842143;43142;213.0;LA FERTE-ALAIS;LA FERTÉ-ALAIS;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652104.8155;6820718.6638
48.9503043535,2.23111003501;43212;220.0;VAL D'ARGENTEUIL;VAL D'ARGENTEUIL;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643686.0184;6872534.3684
48.8852112182,2.15590347462;53783;98.0;CHATOU-CROISSY;CHATOU CROISSY;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;638100.6671;6865352.6049
48.6259908189,1.77169568576;46832;102.0;GAZERAN;GAZERAN;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;609479.5219;6836904.3501
48.9870565461,2.05978782668;43160;126.0;MAURECOURT;MAURECOURT;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631187.4758;6876756.9542
48.9467969421,2.25789748266;47875;221.0;ARGENTEUIL;ARGENTEUIL;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;645644.2234;6872125.5748
48.9635896849,2.28593071957;43201;224.0;SAINT-GRATIEN;SAINT-GRATIEN;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647714.3661;6873974.0035
48.9902899964,2.16190660559;47603;227.0;HERBLAY;HERBLAY;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638664.8937;6877032.3616
48.9906512533,2.26318262145;47920;234.0;ERMONT-HALTE;ERMONT HALTE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646076.8322;6876998.6203
48.9727491189,2.30713703345;43075;243.0;ENGHIEN-LES-BAINS;ENGHIEN-LES-BAINS;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649276.0335;6874978.7186
48.9843159639,2.35340724858;43133;246.0;GROSLAY;GROSLAY;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652673.8951;6876236.2646
48.7748028107,2.00656687176;43209;81.0;TRAPPES;TRAPPES;A01847 / A01855;;LIGNE N / LIGNE U;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626995.593;6853204.4241
48.7434839859,1.92103660004;47932;83.0;COIGNIERES;COIGNIÈRES;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;620663.0266;6849805.0329
48.8236532714,1.99286453238;43221;86.0;VILLEPREUX-LES-CLAYES;VILLEPREUX-LES-CLAYES;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626057.9803;6858648.3881
48.8932385975,1.87173847431;46884;92.0;MAREIL-SUR-MAULDRE;MAREIL-SUR-MAULDRE;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;617276.2572;6866505.398
48.897973449,2.12211744606;43237;96.0;LE VESINET-LE PECQ;LE VÉSINET-LE PECQ;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;635638.9456;6866798.6738
48.513754591,3.25003498258;47914;41.0;LONGUEVILLE;LONGUEVILLE;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;718466.6694;6823752.4743
48.6679019575,2.54754804856;45771;43.0;COMBS-LA-VILLE-QUINCY;COMBS-LA-VILLE-QUINCY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;666681.8716;6840955.2066
48.5151514533,2.5993042727;47967;48.0;VOSVES;VOSVES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;670406.9445;6823953.6013
48.5649494939,2.59455181602;42516;51.0;CESSON;CESSON;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;670084.3833;6829491.1235
48.4870763952,2.69503731381;43107;54.0;CHARTRETTES;CHARTRETTES;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;677465.1362;6820801.1626
48.4755230697,2.69203326394;47654;58.0;BOIS-LE-ROI;BOIS-LE-ROI;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;677238.1477;6819517.7672
48.3823580058,2.81595676708;47953;62.0;SAINT-MAMMES;SAINT-MAMMÈS;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;686373.1871;6809133.4577
48.2677581063,2.68564709266;43245;69.0;NEMOURS-SAINT-PIERRE;NEMOURS SAINT-PIERRE;A01845;C01731;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;676674.2128;6796426.5975
48.8715031037,2.09654825276;43248;143.0;MARLY-LE-ROI;MARLY-LE-ROI;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;633730.7704;6863876.5656
48.8542517026,2.13213244527;47790;145.0;BOUGIVAL;BOUGIVAL;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;636319.7216;6861929.1249
48.8054930338,2.16852039696;46689;149.0;VIROFLAY RD;Viroflay Rive Droite;A02176 / A02149;C01740 / C01794;LIGNE L / T6;Train / Tramway;1;1;0;0;1;0;0;0;0;0;0;T6;0;0;SNCF;0;1;638932.5189;6856479.104
48.6528113996,2.31273624701;43188;159.0;SAINTE-GENEVIEVE-DES-BOIS;SAINTE-GENEVIÈVE-DES-BOIS;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649376.3154;6839402.3495
48.6358758658,2.30683316396;43202;160.0;SAINT-MICHEL-SUR-ORGE;SAINT-MICHEL-SUR-ORGE;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;648924.979;6837523.4224
48.6857136282,2.31762640359;47934;162.0;GRAVIGNY-BALIZY;GRAVIGNY BALIZY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649768.125;6843057.0559
48.7081405864,2.23731436596;43175;173.0;PALAISEAU-VILLEBON;PALAISEAU VILLEBON;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;643880.3361;6845604.4539
48.7059689857,2.21226237529;47873;174.0;LOZERE;LOZÈRE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;642034.621;6845381.1236
48.7082378304,2.46228224195;47684;177.0;MONTGERON-CROSNE;MONTGERON-CROSNE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;660433.6068;6845478.958
48.5328901041,2.29008251383;47905;186.0;BOURAY;BOURAY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647587.8337;6826086.0186
48.7521857217,2.50455983697;43094;349.0;BOISSY-SAINT-LEGER;BOISSY-SAINT-LÉGER;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;RER_A;0;RER_A;0;0;0;0;RATP;1;1;663575.0957;6850344.7529
48.8449011396,2.5259225452;43101;357.0;BRY-SUR-MARNE;BRY-SUR-MARNE;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;665207.5618;6860643.8849
48.7889148994,2.43207011656;46280;372.0;LE VERT-DE-MAISONS;LE VERT-DE-MAISONS;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;658275.0885;6854464.3224
48.8382825478,2.18711071379;47770;380.0;GARCHES-MARNES-LA-COQUETTE;GARCHES MARNES-LA-COQUETTE;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640335.3566;6860110.6115
48.8875736186,2.17257944908;58875;386.0;RUEIL-MALMAISON;RUEIL-MALMAISON;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;639326.258;6865602.3414
48.9057626571,2.26996477919;47923;393.0;BECON-LES-BRUYERES;BÉCON LES BRUYÈRES;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646485.8881;6867554.4327
48.9142464743,2.27159875039;51238;395.0;BOIS-COLOMBES;BOIS COLOMBES;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646614.3629;6868496.6904
48.8976374479,2.29741994815;43112;399.0;CLICHY-LEVALLOIS;CLICHY-LEVALLOIS;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;648490.3539;6866632.6918
48.8232666341,2.54267979265;43223;418.0;VILLIERS-SUR-MARNE-PLESSIS-TREVISE;VILLIERS-SUR-MARNE LE PLESSIS-TRÉVISE;A01843;C01729;RER E;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;666423.4262;6858231.0716
48.8408434319,2.5477751893;43173;420.0;NOISY-LE-GRAND-MONT D'EST;NOISY-LE-GRAND MONT D'EST;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;666808.7205;6860183.2942
48.8428848408,2.58008591742;58937;421.0;NOISY-CHAMPS;NOISY CHAMPS;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;669181.3674;6860397.1861
48.7717079088,2.5074826457;58792;431.0;SUCY-BONNEUIL;SUCY BONNEUIL;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;663803.5173;6852513.9543
48.5455953469,3.28731284848;47174;438.0;CHAMPBENOIST-POIGNY;CHAMPBENOIST-POIGNY;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;721206.9859;6827301.3698
48.8365364329,2.7089817409;58874;441.0;BUSSY-SAINT-GEORGES;BUSSY-SAINT-GEORGES;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;678638.7273;6859648.704
48.2935917687,2.40113389443;411485;457.0;MALESHERBES;MALESHERBES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;RER_D;0;RER_D;0;0;0;0;SNCF;1;0;655584.6925;6799419.8303
48.8946076266,2.06993796549;43199;461.0;SAINT-GERMAIN-BEL-AIR-FOURQUEUX;SAINT-GERMAIN BEL AIR FOURQUEUX;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631809.2244;6866468.2182
48.8856611127,2.34254965326;45558;467.0;FUNICULAIRE MONTMARTRE STATION HAUTE;Funiculaire Montmartre Station Haute;A01548;C01385;FUNICULAIR;Navette;0;0;0;0;0;1;1;0;0;0;0;0;FUNICULAIR;FUNICULAIR;RATP;0;1;651787.8703;6865272.4929
48.5421836112,1.58998527987;411501;477.0;SAINT-PIAT;SAINT-PIAT;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;595923.2591;6827812.7828
48.5104473928,1.55777636925;411498;478.0;JOUY;JOUY;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;593481.6669;6824328.3884
48.2746323892,1.62149862568;411449;483.0;VOVES;VOVES;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;597729.9463;6798036.913
48.1864372096,1.38624502094;411446;484.0;BONNEVAL;BONNEVAL;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;580078.5903;6788567.7056
48.3240522735,3.13113953462;411461;488.0;CHAMPIGNY-SUR-YONNE;CHAMPIGNY-SUR-YONNE;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;709720.5179;6802645.0208
48.8390812802,2.38302808115;58728;468.0;PARIS-BERCY;PARIS-BERCY;;;GL;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;1;654715.7015;6860069.2247
48.73095467,1.36997423412;411492;496.0;DREUX;DREUX;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;SNCF;0;0;580119.033;6849107.3313
49.023206379,2.36222297963;43073;262.0;ECOUEN-EZANVILLE;ÉCOUEN ÉZANVILLE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653354.0639;6880555.8842
49.0910734513,2.20182348425;47588;274.0;VALMONDOIS;VALMONDOIS;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;641699.3697;6888210.0589
49.0693141355,2.14169693415;47591;276.0;CHAPONVAL;CHAPONVAL;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637281.4518;6885836.2334
48.8189478001,2.22980800647;43088;289.0;BELLEVUE;BELLEVUE;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643448.1913;6857929.425
48.78761468,2.29249297647;43125;293.0;FONTENAY-AUX-ROSES;FONTENAY-AUX-ROSES;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648019.5285;6854402.5766
48.798892501,2.32813692305;43067;309.0;ARCUEIL-CACHAN;ARCUEIL CACHAN;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650648.8903;6855633.6248
48.8618222719,2.34701268861;45102;326.0;CHATELET-LES HALLES;CHÂTELET-LES HALLES;A01856 / A01857 / A01842;C01742 / C01743 / C01728;RER A / RER B / RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;1;1;652093.2252;6862619.0665
48.8536480527,2.27948707184;45419;335.0;AVENUE DU PRESIDENT KENNEDY;AVENUE DU PRESIDENT KENNEDY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647131.0084;6861753.2572
48.9591210983,2.35874250448;50686;1709.0;SUZANNE VALADON;Suzanne Valadon;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653041.6366;6873431.3327
48.9526378826,2.35797833108;46338;1711.0;PETIT PIERREFITTE;Petit Pierrefitte;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652979.8166;6872710.8444
48.9482081285,2.35746152626;50685;1712.0;GUYNEMER;Guynemer;A01760;C01684;T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652937.9594;6872218.5597
48.7501740371,2.35436727915;52184;1801.0;SAARINEN;Saarinen;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652531.284;6850200.8762
48.7465685866,2.35287534134;58780;1802.0;ROBERT SCHUMAN;Robert Schuman;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652418.3098;6849800.9178
48.7340881621,2.37125037622;58782;1805.0;COEUR D'ORLY;Coeur d'Orly;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653758.3088;6848402.4278
48.7720742166,2.36781500163;47693;1814.0;MOULIN VERT;Moulin Vert;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653539.4713;6852627.7831
48.7682217804,2.36804152067;47694;1815.0;BRETAGNE;Bretagne;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653552.6902;6852199.3247
49.2639441445,2.46891411535;411440;502.0;CREIL;CREIL;A01849 / A01842;C01737 / C01728;LIGNE H / RER D;Train;1;1;0;0;0;0;0;TRAIN_H / RER_D;TRAIN_H;RER_D;0;0;0;0;SNCF;0;0;661337.2338;6907273.6537
49.2032657335,2.37660117732;411326;504.0;PRECY-SUR-OISE;PRECY-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;654563.7444;6900573.4109
49.2208070506,1.90529906189;411342;509.0;LIANCOURT-SAINT-PIERRE;LIANCOURT SAINT-PIERRE;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;620241.7927;6902898.0991
49.2008770791,2.83810847804;411387;512.0;ORMOY-VILLERS;ORMOY VILLERS;A02175;C01738;LIGNE K;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;688199.9209;6900140.4555
49.1428841983,2.79445455011;411390;513.0;NANTEUIL-LE-HAUDOUIN;NANTEUIL LE HAUDOUIN;A02175;C01738;LIGNE K;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;685001.2538;6893697.4278
48.9692787821,3.32188681725;411384;519.0;NOGENT-L'ARTAUD-CHARLY;NOGENT L'ARTAUD CHARLY;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;723566.8974;6874418.2863
48.956671846,2.34310923573;59329;117064.0;PABLO NERUDA;Pablo Néruda;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;651894.5951;6873168.3825
48.9517087836,2.32021652167;50566;117068.0;LES BEATUS;Les Béatus;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;650213.4059;6872630.6755
48.9455555392,2.34731292517;59326;117061.0;DELAUNAY-BELLEVILLE;Delaunay-Belleville;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652192.2146;6871929.6871
48.7804547115,2.19140991927;42430;117043.0;MAIRIE DE VELIZY;Mairie de Vélizy;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;640585.0575;6853677.8126
48.906567146,2.3659203194;58497;117040.0;FRONT POPULAIRE;Front Populaire;A01545;C01382;M12;Metro;0;0;0;1;0;0;0;0;0;0;M12;0;0;0;RATP;1;1;653520.3175;6867583.1321
48.9175149076,2.22481218888;44678;1510.0;PARC PIERRE LAGRAVERE;Parc Pierre Lagravère;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;643188.9794;6868892.7737
48.7873902392,2.04462198988;43249;80.0;SAINT-QUENTIN-EN-YVELINES;SAINT-QUENTIN-EN-YVELINES;A01847 / A01855 / A01840;C01736 / C01741 / C01727;LIGNE N / LIGNE U / RER C;Train / RER;1;1;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;SNCF;1;1;629808.9429;6854569.3772
48.9065365591,2.44399233455;43390;1019.0;HOTEL DE VILLE - MAISON DE LA CULTURE;Hôtel de Ville - Maison de la Culture;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;659243.0732;6867536.6045
48.8966044374,2.46111931078;44201;360.0;NOISY-LE-SEC;NOISY-LE-SEC;A01843 / A01191;C01729 / C01389;RER E / T1;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;T1;0;0;RATP/SNCF;0;1;660490.9717;6866423.4787
48.8347644599,2.40534934295;44532;108073.0;PORTE DOREE;Porte Dorée;A01541 / A01193;C01378 / C01391;M8 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656350.3837;6859576.6684
48.8411869211,2.32050922753;43238;285.0;MONTPARNASSE;MONTPARNASSE;A01847 / A01537 / A01539 / A01545 / A01546;C01736 / C01374 / C01376 / C01382 / C01383;LIGNE N / M4 / M6 / M12 / M13;Train / Metro;1;1;0;1;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;RATP/SNCF;1;1;650129.0864;6860341.0199
48.8326011924,2.28825267741;49515;112035.0;PORTE DE VERSAILLES;Porte de Versailles;A01545 / A01193;C01382 / C01391;M12 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T2;0;0;RATP;0;1;647753.0893;6859407.2414
48.8231516331,2.32550957782;44508;104079.0;PORTE D'ORLEANS;Porte d'Orléans;A01537 / A01193;C01374 / C01391;M4 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;650478.9462;6858332.5564
48.8302584573,2.37631072139;45301;383.0;BIBLIOTHEQUE FRANCOIS MITTERRAND;BIBLIOTHÈQUE FRANCOIS MITTERRAND;A01840 / A01547;C01727 / C01384;RER C / M14;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;654214.9245;6859092.094
